Id_juego,Nombre,Género
62000,Flight Control HD,"Action, Casual, "
33570,Patrician III,"RPG, Simulation, Strategy, "
63700,BIT.TRIP BEAT,"Action, Casual, Indie, "
46362,Theatre of War 2 - Battle for Caen,"Simulation, Strategy, "
49320,Woody Two-Legs: Attack of the Zombie Pirates,"Casual, "
72400,Clones,"Adventure, Indie, "
42964,Victoria II: Interwar Spritepack,"Strategy, "
43011,Front Mission Evolved: Wanzer Pack 2,"Action, "
33980,Pound of Ground,"Action, "
65710,Pat & Mat,"Casual, "
33990,Alternativa,"Adventure, "
33950,Fish Fillets 2,"Casual, Indie, "
65400,Archon Classic,"Strategy, Indie, "
42700,Call of Duty®: Black Ops,"Action, "
38923,Rhythm Zone Tornado Visualizer DLC,"Indie, Casual, "
72500,Arcadia,"Casual, Indie, "
15740,Oddworld: Munch's Oddysee,"Action, Adventure, Strategy, "
38924,Rhythm Zone DJ Table Visualizer DLC,"Indie, Casual, "
15750,Oddworld: Stranger's Wrath HD,"Action, Adventure, Strategy, "
45500,Clickr,"Casual, Indie, "
31290,Back to the Future: The Game,"Adventure, "
12100,Grand Theft Auto III,"Action, "
12120,Grand Theft Auto: San Andreas,"Action, "
35135,Lara Croft GoL: Raziel and Kain Character Pack,"Action, Adventure, "
35137,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,"Action, Adventure, "
35138,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,"Action, Adventure, "
35136,Lara Croft GoL: All the Trappings - Challenge Pack 1,"Action, Adventure, "
12110,Grand Theft Auto: Vice City,"Action, "
33390,Zeit²,"Action, Indie, "
92300,A.R.E.S.: Extinction Agenda,"Action, Indie, "
80000,APOX,"Action, Indie, Strategy, "
47780,Dead Space™ 2,"Action, "
51060,Drawn®: The Painted Tower,"Adventure, Casual, "
65080,Kaptain Brawe: A Brawe New World,"Adventure, "
71168,Wonder Boy III: Monster Lair,"Action, "
63200,Monday Night Combat,"Action, Strategy, Indie, Sports, "
60340,Luxor: 5th Passage,"Action, Adventure, Casual, "
71116,Alien Soldier,"Action, "
71161,Shining in the Darkness,"RPG, "
71119,Light Crusader,"RPG, "
71118,Landstalker: The Treasures of King Nole,"RPG, "
71117,Gunstar Heroes,"Action, "
71166,ToeJam & Earl,"Adventure, "
71165,Streets of Rage 2,"Action, "
71163,Sonic The Hedgehog 2,"Action, Adventure, "
71164,Streets of Rage,"Action, "
71162,Sonic 3 &  Knuckles,"Action, Adventure, "
71160,Shining Force II,"RPG, "
71120,Shining Force,"RPG, "
47890,The Sims™ 3,"Simulation, "
48802,Ship Simulator Extremes: Sigita Pack,"Simulation, "
47896,The Sims™ 3 Fast Lane Stuff,"Simulation, "
47892,The Sims™ 3 World Adventures,"Simulation, "
47894,The Sims™ 3 Late Night,"Simulation, "
47893,The Sims™ 3 Ambitions,"Simulation, "
47895,The Sims™ 3 High-End Loft Stuff,"Simulation, "
42000,Trino,"Casual, Indie, "
47570,Mishap 2: An Intentional Haunting - Collector's Edition,"Casual, "
47897,The Sims™ 3 Outdoor Living Stuff,"Simulation, "
57700,Who's That Flying?!,"Action, Casual, Indie, "
63660,Myst: Masterpiece Edition,"Adventure, Casual, "
90504,Guardians of Graxia: Elves & Dwarves,"Strategy, "
7520,Two Worlds II HD,"RPG, "
99200,YOU DON’T KNOW JACK®,"Casual, "
9930,Test Drive Unlimited 2,"Racing, "
24449,King Arthur: The Druids,"RPG, "
41814,Gratuitous Space Battles: Galactic Conquest,"Strategy, Indie, Simulation, "
42925,The Kings' Crusade: New Allies,"Strategy, "
57650,DUNGEONS - Steam Special Edition,"RPG, Strategy, "
40407,AI War: Light of the Spire,"Indie, Strategy, "
33770,Drakensang: The River of Time,"RPG, "
47800,RISK™: Factions,"Strategy, "
18408,Crazy Machines 2: Time Travel Add-On,"Casual, Strategy, "
63710,BIT.TRIP RUNNER,"Action, Indie, "
55100,Homefront,"Action, "
80200,Fate of the World,"Casual, Indie, Simulation, Strategy, "
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),"Indie, "
56436,"Warhammer 40,000: Dawn of War II - Retribution - Tyranid Race Pack","N/D, "
56435,"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack","Strategy, "
56433,"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack","Strategy, "
56432,"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack","Strategy, "
56431,"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack","Strategy, "
39120,RIFT,"Free to Play, Massively Multiplayer, RPG, "
56437,"Warhammer 40,000: Dawn of War II: Retribution","Strategy, "
94000,Dinner Date,"Indie, Casual, "
56434,"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack","Strategy, "
92700,Shadow Harvest: Phantom Ops,"Action, "
73012,Cities in Motion: Design Classics,"Simulation, "
48803,Ship Simulator Extremes: Ferry Pack,"Simulation, "
56536,"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack","Strategy, "
44620,STCC The Game 2 – Expansion Pack for RACE 07,"Racing, "
91200,Anomaly: Warzone Earth,"Action, Indie, Strategy, "
46790,Armada 2526,"Strategy, "
73170,Darkest Hour: A Hearts of Iron Game,"Strategy, "
57655,Dungeons: Into the Dark DLC Pack,"Strategy, RPG, "
70000,Dino D-Day,"Action, Indie, "
57730,Patrician IV: Rise of a Dynasty,"Strategy, "
620,Portal 2,"Action, Adventure, "
42918,Magicka: Vietnam,"Action, RPG, "
91600,Sanctum,"Action, Casual, Indie, Strategy, "
73020,Majesty 2 Collection,"Strategy, "
56482,"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC","Strategy, "
56438,Dawn of War II: Retribution – The Last Stand,"Strategy, "
56481,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC","Strategy, "
98200,Frozen Synapse,"Indie, Strategy, "
56480,"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC","Strategy, "
72905,Winter Voices Episode 4: Amethyst Rivers,"Adventure, Indie, RPG, "
22450,Hunted: The Demon’s Forge™,"Action, Adventure, "
42140,Hamilton's Great Adventure,"Adventure, Casual, Indie, "
47898,The Sims™ 3 Generations,"Simulation, "
73181,Cities in Motion: Tokyo,"Simulation, "
73031,Magicka: Nippon,"Action, RPG, "
9992,Ghostbusters: Sanctum of Slime Challenge Pack DLC,"Action, Adventure, "
46490,Still Life 2,"Adventure, "
46480,Still Life,"Adventure, "
42718,Call of Duty®: Black Ops Escalation Content Pack,"Action, "
39160,Dungeon Siege III,"Action, RPG, "
57900,Duke Nukem Forever,"Action, "
102700,A.V.A. Alliance of Valiant Arms™,"Action, Free to Play, "
9880,Champions Online,"Free to Play, Massively Multiplayer, RPG, "
99900,Spiral Knights,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG, "
22520,Spectromancer - Truth & Beauty,"Strategy, "
73014,Cities in Motion: Design Now,"Simulation, "
7530,Two Worlds II Castle Defense,"Strategy, "
95700,The Cat and the Coup,"Indie, "
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,"Strategy, "
91810,Ancients of Ooga,"Indie, Casual, "
49604,Beat Hazard Ultra,"Action, Casual, Indie, "
98210,Frozen Synapse: Soundtrack,"Strategy, Indie, "
97000,Solar 2,"Indie, Casual, "
46760,Ironclads: Schleswig War 1864,"Strategy, "
46830,Ironclads: Anglo Russian War 1866,"Strategy, "
73035,Magicka: Final Frontier,"Action, RPG, "
46840,Ironclads: Chincha Islands War 1866,"Strategy, "
21100,F.E.A.R. 3,"Action, "
73037,Magicka: Frozen Lake,"Action, RPG, "
73036,Magicka: The Watchtower,"Action, RPG, "
24635,Trainz Simulator DLC: The Duchess,"Simulation, "
901679,Magicka: Party Robes,"Action, RPG, "
25810,Europa Universalis III: Western - AD 1400 Spritepack,"Strategy, "
99100,Dungeons and Dragons: Daggerdale,"Action, RPG, "
44660,RETRO – Expansion Pack for RACE 07,"Racing, "
90209,Farming Simulator 2011 Equipment Pack 2,"Simulation, "
25809,Europa Universalis III: Eastern - AD 1400 Spritepack,"Strategy, "
42903,Hearts of Iron III: For the Motherland,"Strategy, "
22631,Worms Reloaded: Puzzle Pack,"Strategy, "
22634,Worms Reloaded: Retro Pack,"Strategy, "
22633,Worms Reloaded: Time Attack Pack,"Strategy, "
57656,Dungeons: Map Pack DLC,"Strategy, RPG, "
22632,Worms Reloaded: Forts Pack,"Strategy, "
94590,Puzzle Agent 2,"Adventure, Casual, "
35425,Killing Floor: Steampunk Character Pack,"Action, "
73192,Pride of Nations: Spanish-American War 1898,"Strategy, "
105700,Tobe's Vertical Adventure,"Action, Adventure, Indie, "
72750,Fallout New Vegas: Old World Blues,"Action, RPG, "
56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC","Strategy, "
63950,IL-2 Sturmovik: Cliffs of Dover,"Simulation, "
61100,Lucid,"Indie, Casual, "
65228,Train Simulator: BR Class 421 '4CIG' Loco,"Simulation, "
55205,Homefront: Express 870 Shotgun,"Action, "
102200,Runespell: Overture,"Adventure, Indie, RPG, "
64013,Men of War: Assault Squad - Skirmish Pack,"Strategy, "
15522,Aaaaa! - Brutal Concussion,"Action, Indie, "
63802,Delve Deeper: Treasures and Tunnels,"Adventure, Strategy, RPG, Indie, "
92302,A.R.E.S.: Berzerker Suit,"Action, Indie, "
73183,Cities in Motion: Metro Stations,"Simulation, "
42210,Nancy Drew®: Secrets Can Kill REMASTERED,"Adventure, "
65790,ARMA: Cold War Assault,"Action, Simulation, Strategy, "
92803,SpaceChem: 63 Corvi,"Casual, Indie, "
57690,Tropico 4,"Simulation, Strategy, "
42220,Nancy Drew®: The Captive Curse,"Adventure, "
42230,Nancy Drew®: Trail of the Twister,"Adventure, "
111000,The Clockwork Man,"Indie, Casual, "
73193,Pride of Nations: American Civil War 1862,"Strategy, "
38740,EDGE,"Action, Indie, "
99612,Civilization V - Civ and Scenario Pack: Korea,"Strategy, "
99614,Civilization V - Scenario Pack: Wonders of the Ancient World,"Strategy, "
91604,Sanctum: Official Soundtrack,"Indie, "
70120,Hacker Evolution Duality,"Indie, "
107200,Space Pirates and Zombies,"Action, Indie, RPG, Strategy, "
97108,Section 8: Prejudice Frontier Colonies Map Pack,"Action, "
97106,Section 8: Prejudice Blitz Pack,"Action, "
97107,Section 8: Prejudice Overdrive Map Pack,"Action, "
56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack","Strategy, "
72760,Fallout New Vegas®: Lonesome Road™,"Action, RPG, "
99910,Puzzle Pirates,"Adventure, Casual, Free to Play, Massively Multiplayer, Strategy, "
18070,The Baconing,"Action, Adventure, RPG, "
55150,"Warhammer 40,000: Space Marine","Action, "
63940,Men of War: Vietnam,"Strategy, "
98400,Hard Reset Extended Edition,"Action, Indie, "
73194,Pride of Nations: The Franco-Prussian War 1870,"Strategy, "
46520,Wasteland Angel,"Action, Indie, "
22230,Rock of Ages,"Action, Indie, Racing, Strategy, "
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,"Action, Massively Multiplayer, Simulation, "
33420,Call of Juarez®: The Cartel,"Action, Adventure, "
73185,Cities in Motion: German Cities,"Simulation, "
49473,Magic: The Gathering 2012 - Expansion,"Strategy, "
73210,Sengoku,"RPG, Simulation, Strategy, "
110600,Astro Tripper,"Action, Indie, "
200080,Nancy Drew®: Shadow at the Water's Edge,"Adventure, "
200440,Two Worlds II - Pirates of the Flying Fortress,"RPG, "
111400,Bunch of Heroes,"Action, Indie, "
57923,Duke Nukem Forever: Hail to the Icons Parody Pack,"Action, "
48220,Might & Magic: Heroes VI,"RPG, Strategy, "
9420,Supreme Commander: Forged Alliance,"Strategy, "
113200,The Binding of Isaac,"Action, Adventure, Indie, RPG, "
90208,Farming Simulator 2011 Equipment Pack 3,"Simulation, "
200230,Off-Road Drive,"Racing, Simulation, "
9350,Supreme Commander,"Strategy, "
901776,Fate of the World: Tipping Point,"Strategy, Indie, Casual, Simulation, "
201100,Post Apocalyptic Mayhem: DLC - Chaos Pack,"Action, Racing, "
80202,Fate of the World: Denial,"Strategy, Indie, Casual, Simulation, "
80204,Fate of the World: Migration,"Strategy, Indie, Casual, Simulation, "
34842,Sniper: Ghost Warrior - Second Strike,"Action, "
95900,Air Conflicts: Secret Wars,"Action, Simulation, "
80207,Fate of the World: Extras Pack,"Strategy, Indie, Casual, Simulation, "
45770,Dead Rising 2: Off the Record,"Action, Adventure, "
18080,The Baconing DLC - Roesha – One Bad Mutha Co-op Character,"Action, Adventure, RPG, "
200670,Disciples III - Resurrection,"Strategy, "
108210,Memoir '44 Online,"Casual, Simulation, Strategy, "
65231,Train Simulator: Amtrak Acela Express EMU Add-On,"Simulation, "
115100,Costume Quest,"Adventure, Casual, RPG, "
47930,The Sims™ 3 Pets,"Simulation, "
41816,Gratuitous Space Battles: The Parasites,"Strategy, Indie, Simulation, "
201480,Serious Sam: The Random Encounter,"Action, Indie, RPG, "
200910,Before the Echo,"Indie, RPG, "
200130,Puzzler World 2,"Casual, Indie, Strategy, "
201490,Airline Tycoon 2,"Simulation, Strategy, "
65610,ArcaniA: Fall of Setarrif,"RPG, "
43190,The Haunted: Hells Reach,"Action, Indie, "
102622,Orcs Must Die! - Artifacts of Power,"Action, Indie, Strategy, "
39270,Dungeon Siege III: Treasures of the Sun,"Action, RPG, "
24200,DC Universe™ Online,"Action, Adventure, Free to Play, Massively Multiplayer, RPG, "
55370,Saints Row: The Third Initiation Station,"Action, "
57696,Tropico 4: Junta Military DLC,"Simulation, Strategy, "
71340,Sonic Generations Collection,"Action, "
202670,Nancy Drew®: Alibi in Ashes,"Adventure, "
102623,Orcs Must Die! - Lost Adventures,"Action, Indie, Strategy, "
115300,Call of Duty®: Modern Warfare® 3,"Action, "
110800,L.A. Noire,"Adventure, Strategy, "
110810,L.A. Noire: DLC Bundle,"Adventure, Strategy, "
64016,Men of War: Assault Squad - MP Supply Pack Charlie,"Strategy, "
94203,Jamestown Soundtrack,"Action, Indie, "
94202,"Jamestown: Gunpowder, Treason, & Plot","Action, Indie, "
202520,Dungeon Defenders Halloween Costume Pack,"N/D, "
202523,Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC),"N/D, "
202521,Dungeon Defenders Halloween Mission Pack,"Strategy, RPG, Indie, "
61310,Fractal: Make Blooms Not War,"Indie, Casual, "
73092,Magicka: Horror Props Item Pack,"Action, RPG, "
91100,SkyDrift,"Indie, Racing, "
73091,Magicka: Holiday Spirit Item Pack,"Action, RPG, "
34345,Total War: SHOGUN 2 - The Hattori Clan Pack,"Strategy, "
201272,Total War: Shogun 2 - Blood Pack DLC,"Strategy, "
73058,Magicka: The Stars Are Left,"Action, RPG, "
25812,Europa Universalis III: Reformation SpritePack,"Strategy, "
25811,Europa Universalis III: Enlightenment SpritePack,"N/D, "
46350,Real Warfare 1242,"Strategy, "
200880,Batman Arkham City: Nightwing Bundle,"Action, "
202200,Galactic Civilizations® II: Ultimate Edition,"Strategy, "
24083,Train Simulator: West Coast Main Line North Route Add-On,"Simulation, "
113400,APB Reloaded,"Action, Free to Play, Massively Multiplayer, "
80340,Blackwell Unbound,"Adventure, Indie, "
200870,Batman Arkham City: Robin Bundle,"Action, "
64017,Men of War: Assault Squad - Skirmish Pack 2,"Strategy, "
35429,Killing Floor - Steampunk Character Pack 2,"Action, "
201510,Flatout 3: Chaos & Destruction,"Racing, "
201877,Assassin's Creed Revelations - The Ancestors Character Pack,"Action, "
203700,Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,"Action, RPG, Indie, "
57695,Tropico 4: Plantador DLC,"Simulation, Strategy, "
23530,Earth Defense Force: Insect Armageddon,"Action, "
49475,Magic 2012 Deck Pack 2,"Strategy, "
55344,"Warhammer 40,000: Space Marine - Golden Relic Chainsword","Action, "
55341,"Warhammer 40,000: Space Marine - Traitor Legions Pack","Action, "
98820,Dungeons of Dredmor: Realm of the Diggle Gods,"Casual, Indie, RPG, "
55340,"Warhammer 40,000: Space Marine - Emperor’s Elite Pack","Action, "
49337,Pirates of Black Cove: Origins,"Strategy, "
55343,"Warhammer 40,000: Space Marine - Golden Relic Bolter","Action, "
91616,Sanctum: X-Mas Carnage (Free DLC),"Action, Casual, Indie, Strategy, "
201310,X3: Albion Prelude,"Action, Simulation, "
35720,Trine 2: Complete Story,"Action, Adventure, Indie, "
204381,Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,"Action, RPG, Indie, "
204010,Satazius Demo,"Action, Indie, "
111403,Bunch of Heroes: Holiday Pack (Free DLC),"Action, Indie, "
203990,SATAZIUS,"Action, Indie, "
204030,Fable - The Lost Chapters,"Action, Adventure, RPG, "
200620,Renegade Ops - Reinforcement Pack,"Action, "
202452,Crazy Machines 2: Happy New Year DLC,"Casual, Strategy, "
204380,Dungeon Defenders - Etherian Holiday Extravaganza,"Action, RPG, Indie, "
55395,Saints Row: The Third Warrior Pack,"Action, "
200610,Renegade Ops - Coldstrike Campaign,"Action, "
55471,"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set","Action, "
55473,"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set","Action, "
55472,"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set","Action, "
55470,"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set","Action, "
55347,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack","Action, "
23553,Earth Defense Force Tactician Advanced Tech Package,"Action, "
23552,Earth Defense Force Aerialist Munitions Package,"Action, "
23551,Earth Defense Force Trooper Special Issue Enforcer Package,"Action, "
200890,Batman Arkham City: Challenge Map Pack,"Action, "
200860,Batman Arkham City: Arkham City Skins Pack,"Action, "
23550,Earth Defense Force Battle Armor Weapon Chest,"Action, "
200390,Oil Rush,"Indie, Strategy, "
65244,Train Simulator: Woodhead Route Add-On,"Simulation, "
24480,King Arthur II: The Role-Playing Wargame,"RPG, Strategy, "
24488,King Arthur II: Dead Legions,"Strategy, RPG, "
204340,Serious Sam 2,"Action, Indie, "
203510,Fortune Summoners,"Action, Indie, RPG, "
9900,Star Trek Online,"Free to Play, Massively Multiplayer, RPG, "
204386,Dungeon Defenders: Barbarian Hero DLC,"Action, RPG, Indie, "
204385,Dungeon Defenders: Assault Mission Pack,"Action, RPG, Indie, "
57740,Jagged Alliance - Back in Action,"RPG, Simulation, Strategy, "
204390,Pineapple Smash Crew,"Action, Indie, "
42968,Victoria II: A House Divided,"Strategy, "
105800,PixelJunk™ Eden,"Action, Casual, Indie, "
105802,Pixeljunk Eden Soundtrack,"Casual, Indie, "
111100,Snuggle Truck,"Casual, Indie, Racing, "
203210,Titan Attacks!,"Action, Casual, Indie, "
45773,Dead Rising 2: Off the Record BBQ Chef Skills Pack,"Action, "
45774,Dead Rising 2: Off the Record COSPLAY Skills Pack,"Action, "
205160,Choplifter HD - Night Avenger Chopper,"Action, Indie, "
203770,Crusader Kings II,"RPG, Simulation, Strategy, "
203772,Crusader Kings II: Dynasty Shields,"Strategy, "
203773,Crusader Kings II: Mongol Faces,"Strategy, "
92620,Xotic DLC: Pipe Works Expansion Pack,"Action, Indie, "
205120,Choplifter HD - Zombie Zombie Zombie,"Action, Indie, "
108710,Alan Wake,"Action, Adventure, "
24065,Train Simulator: Glasgow Airport Rail Link Route Add-On,"Simulation, "
73039,Magicka: Lonely Island Cruise,"Action, RPG, "
10220,Postal III,"Action, "
108110,Starpoint Gemini,"RPG, Simulation, "
65302,Dustforce Soundtrack,"N/D, "
200210,Realm of the Mad God,"Action, Free to Play, Indie, Massively Multiplayer, RPG, "
42905,Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,"Strategy, "
55381,Saints Row: The Third - Gangstas in Space,"Action, "
204440,Pickers,"Adventure, Casual, "
205690,1000 Amps,"Adventure, Indie, "
201882,Assassin's Creed® Revelations - The Lost Archive,"Action, Adventure, "
207490,Rayman® Origins,"Action, Adventure, "
206760,Painkiller: Recurring Evil,"Action, "
206521,Spiral Knights: Operation Crimson Hammer,"Action, Adventure, Free to Play, Massively Multiplayer, RPG, "
65249,Train Simulator: DB Freight: 1970s Loco Add-On,"Simulation, "
206710,Cities In Motion: Design Dreams,"Simulation, "
108500,Vessel,"Action, Indie, Strategy, "
